,PHOT,WTOF,WTON,HROR
2015-03-28 13:00:00+00:00,0.354325961,0.501956445,0.21950324,0.251311762
2015-03-28 14:00:00+00:00,0.254903146,0.517658804,0.247578944,0.249781373
2015-03-28 15:00:00+00:00,0.138347229,0.534320057,0.264079599,0.248524268
2015-03-28 16:00:00+00:00,0.046027035,0.543407817,0.274162393,0.24781373
2015-03-28 17:00:00+00:00,0.005156119,0.5506916,0.321294424,0.248196327
2015-03-28 18:00:00+00:00,0,0.558334516,0.375560396,0.248906865
2015-03-28 19:00:00+00:00,0,0.56117076,0.399964937,0.25
2015-03-28 20:00:00+00:00,0,0.556318073,0.419755545,0.249945343
2015-03-28 21:00:00+00:00,0,0.564198871,0.430587169,0.251803673
2015-03-28 22:00:00+00:00,0,0.56703378,0.448673836,0.253279405
2015-03-28 23:00:00+00:00,0,0.565184385,0.459069057,0.253060778
2015-03-29 00:00:00+00:00,0,0.555289379,0.470047417,0.253224749
2015-03-29 01:00:00+00:00,0,0.536990633,0.494958986,0.251475732
2015-03-29 02:00:00+00:00,0,0.529020432,0.52024547,0.248469611
2015-03-29 03:00:00+00:00,0,0.537019759,0.55617245,0.241364233
2015-03-29 04:00:00+00:00,1.33E-05,0.501079952,0.563414645,0.229777
2015-03-29 05:00:00+00:00,0.004605036,0.496236229,0.550059123,0.229940971
2015-03-29 06:00:00+00:00,0.029096524,0.508196884,0.546204648,0.229503717
2015-03-29 07:00:00+00:00,0.070328965,0.543678946,0.554640158,0.23130739
2015-03-29 08:00:00+00:00,0.107486848,0.559354139,0.563591737,0.230104941
2015-03-29 09:00:00+00:00,0.140988248,0.56002688,0.5512291,0.235570617
2015-03-29 10:00:00+00:00,0.148100595,0.554700224,0.535024956,0.244151727
2015-03-29 11:00:00+00:00,0.144775539,0.538936497,0.506471501,0.243386533
2015-03-29 12:00:00+00:00,0.123681287,0.528453794,0.470175023,0.241856143
2015-03-29 13:00:00+00:00,0.102262124,0.450678002,0.45132406,0.238631395
2015-03-29 14:00:00+00:00,0.077499057,0.241933229,0.433519341,0.239287276
2015-03-29 15:00:00+00:00,0.039711432,0.111061567,0.435338226,0.241528203
2015-03-29 16:00:00+00:00,0.014504385,0.072195626,0.469383915,0.246064714
2015-03-29 17:00:00+00:00,0.001997164,0.177235158,0.539999578,0.249344119
2015-03-29 18:00:00+00:00,0,0.255039426,0.616875326,0.251912986
2015-03-29 19:00:00+00:00,0,0.397694744,0.682413059,0.253552689
2015-03-29 20:00:00+00:00,0,0.431108487,0.722696008,0.256558811
2015-03-29 21:00:00+00:00,0,0.532367509,0.721066008,0.259619589
2015-03-29 22:00:00+00:00,0,0.553658849,0.720401333,0.260931351
2015-03-29 23:00:00+00:00,0,0.545581946,0.716197201,0.263226935
2015-03-30 00:00:00+00:00,0,0.542180124,0.701636106,0.267599475
2015-03-30 01:00:00+00:00,0,0.552679943,0.692163275,0.270933537
2015-03-30 02:00:00+00:00,0,0.539213176,0.684339694,0.268911237
2015-03-30 03:00:00+00:00,0,0.54887234,0.672641747,0.280443813
2015-03-30 04:00:00+00:00,5.97E-05,0.535048675,0.693555528,0.283176651
2015-03-30 05:00:00+00:00,0.007590054,0.540993298,0.698340907,0.285800175
2015-03-30 06:00:00+00:00,0.049746466,0.54909279,0.721083935,0.293725404
2015-03-30 07:00:00+00:00,0.120563926,0.553238663,0.73253849,0.300885439
2015-03-30 08:00:00+00:00,0.187771444,0.551036289,0.72466138,0.307170966
2015-03-30 09:00:00+00:00,0.246505956,0.54979227,0.723949836,0.313292523
2015-03-30 10:00:00+00:00,0.29732491,0.546273289,0.723117645,0.320835155
2015-03-30 11:00:00+00:00,0.335624099,0.561792745,0.732648021,0.324606471
2015-03-30 12:00:00+00:00,0.35080192,0.565336994,0.742995896,0.328815042
2015-03-30 13:00:00+00:00,0.312864647,0.5595432,0.743470548,0.337450809
2015-03-30 14:00:00+00:00,0.250108638,0.558777703,0.743978752,0.34635986
2015-03-30 15:00:00+00:00,0.163164543,0.561722918,0.731651613,0.354777
2015-03-30 16:00:00+00:00,0.067490636,0.562513435,0.707293935,0.362374289
2015-03-30 17:00:00+00:00,0.009447186,0.558157819,0.62751496,0.369643638
2015-03-30 18:00:00+00:00,0,0.549255577,0.537107816,0.37111937
2015-03-30 19:00:00+00:00,0,0.551243406,0.477941632,0.371174027
2015-03-30 20:00:00+00:00,0,0.553709585,0.458835394,0.369534324
2015-03-30 21:00:00+00:00,0,0.549475702,0.448020075,0.368167906
2015-03-30 22:00:00+00:00,0,0.561511346,0.447003276,0.368003935
2015-03-30 23:00:00+00:00,0,0.551655988,0.469356128,0.367457368
2015-03-31 00:00:00+00:00,0,0.54287837,0.487392521,0.364396589
2015-03-31 01:00:00+00:00,0,0.540560349,0.500281565,0.363904679
2015-03-31 02:00:00+00:00,0,0.541112756,0.534756538,0.362592916
2015-03-31 03:00:00+00:00,0,0.534610353,0.563547793,0.357345868
2015-03-31 04:00:00+00:00,1.33E-05,0.502044283,0.63668271,0.35461303
2015-03-31 05:00:00+00:00,0.003237308,0.485623202,0.694382543,0.353793179
2015-03-31 06:00:00+00:00,0.022203313,0.484506455,0.734181651,0.350131176
2015-03-31 07:00:00+00:00,0.074822207,0.481955495,0.73859672,0.348983384
2015-03-31 08:00:00+00:00,0.131049311,0.447612316,0.744050415,0.34838216
2015-03-31 09:00:00+00:00,0.193624264,0.435025692,0.731169447,0.351880192
2015-03-31 10:00:00+00:00,0.253565015,0.380017862,0.727898191,0.356963271
2015-03-31 11:00:00+00:00,0.281405029,0.236955031,0.729022927,0.347671622
2015-03-31 12:00:00+00:00,0.264945619,0.125456607,0.732412559,0.346305203
2015-03-31 13:00:00+00:00,0.232174477,0.199876854,0.697827978,0.348272847
2015-03-31 14:00:00+00:00,0.185559505,0.259471448,0.690288735,0.34635986
2015-03-31 15:00:00+00:00,0.131416023,0.351905383,0.668972876,0.343517709
2015-03-31 16:00:00+00:00,0.059853666,0.441577553,0.682393979,0.343954963
2015-03-31 17:00:00+00:00,0.007920308,0.457305316,0.712740602,0.343244425
2015-03-31 18:00:00+00:00,0.000145935,0.47279185,0.729089131,0.346742457
2015-03-31 19:00:00+00:00,0,0.469647535,0.719526445,0.348108876
2015-03-31 20:00:00+00:00,0,0.454085813,0.693092283,0.350841714
2015-03-31 21:00:00+00:00,0,0.467061119,0.684675946,0.355760822
2015-03-31 22:00:00+00:00,0,0.477527368,0.67319107,0.3628662
2015-03-31 23:00:00+00:00,0,0.493363862,0.660955992,0.365271098
2015-04-01 00:00:00+00:00,0,0.500364602,0.640292444,0.366090949
2015-04-01 01:00:00+00:00,0,0.514644907,0.626865334,0.365380411
2015-04-01 02:00:00+00:00,0,0.512811585,0.625820155,0.365653695
2015-04-01 03:00:00+00:00,0,0.510262473,0.618048276,0.365926979
2015-04-01 04:00:00+00:00,6.63E-05,0.477764148,0.612460721,0.36456056
2015-04-01 05:00:00+00:00,0.013007298,0.473906383,0.611656897,0.36472453
2015-04-01 06:00:00+00:00,0.066919949,0.463487284,0.635126148,0.365872322
2015-04-01 07:00:00+00:00,0.138376145,0.486351599,0.680777442,0.3669108
2015-04-01 08:00:00+00:00,0.215098109,0.505754003,0.700875613,0.362101006
2015-04-01 09:00:00+00:00,0.285690519,0.509766731,0.708693178,0.3669108
2015-04-01 10:00:00+00:00,0.335468384,0.507100283,0.691327399,0.3669108
2015-04-01 11:00:00+00:00,0.362475346,0.50598457,0.697630818,0.366801487
2015-04-01 12:00:00+00:00,0.369663367,0.500456612,0.693510019,0.364669873
2015-04-01 13:00:00+00:00,0.335204469,0.500891668,0.690159744,0.365161784
2015-04-01 14:00:00+00:00,0.255928857,0.513964086,0.67299589,0.365435068
2015-04-01 15:00:00+00:00,0.160874991,0.499257834,0.658558902,0.363522081
2015-04-01 16:00:00+00:00,0.071114948,0.517930631,0.627716412,0.362920857
2015-04-01 17:00:00+00:00,0.008907568,0.514311389,0.578023784,0.362319633
2015-04-01 18:00:00+00:00,0.000139284,0.503780428,0.523622913,0.361117184
2015-04-01 19:00:00+00:00,0,0.457380837,0.486928039,0.357728465
2015-04-01 20:00:00+00:00,0,0.398595193,0.47396753,0.354175776
2015-04-01 21:00:00+00:00,0,0.463261172,0.470566284,0.351606909
2015-04-01 22:00:00+00:00,0,0.452499438,0.460406217,0.349967206
2015-04-01 23:00:00+00:00,0,0.41410151,0.459195578,0.347835592
2015-04-02 00:00:00+00:00,0,0.390361032,0.456330466,0.348928728
2015-04-02 01:00:00+00:00,0,0.341016975,0.447517279,0.34854613
2015-04-02 02:00:00+00:00,0,0.301207382,0.417718528,0.348272847
2015-04-02 03:00:00+00:00,0,0.289630412,0.383050828,0.346578487
2015-04-02 04:00:00+00:00,7.30E-05,0.307229997,0.362670976,0.345430695
2015-04-02 05:00:00+00:00,0.006904076,0.361501571,0.350503429,0.347562309
2015-04-02 06:00:00+00:00,0.030494518,0.43493243,0.329139736,0.34635986
2015-04-02 07:00:00+00:00,0.072216856,0.462515332,0.353965428,0.34603192
2015-04-02 08:00:00+00:00,0.131507087,0.501284183,0.397745516,0.347507652
2015-04-02 09:00:00+00:00,0.193111278,0.517549742,0.442094054,0.349584609
2015-04-02 10:00:00+00:00,0.254661767,0.515959122,0.484459079,0.349639265
2015-04-02 11:00:00+00:00,0.297536034,0.50865625,0.541283418,0.345813293
2015-04-02 12:00:00+00:00,0.31868368,0.508018458,0.586519789,0.348600787
2015-04-02 13:00:00+00:00,0.315492077,0.513687487,0.607456613,0.351661565
2015-04-02 14:00:00+00:00,0.269558251,0.516976069,0.624227241,0.351770879
2015-04-02 15:00:00+00:00,0.180571134,0.486119409,0.591477211,0.351606909
2015-04-02 16:00:00+00:00,0.083281951,0.445750461,0.564045554,0.353355925
2015-04-02 17:00:00+00:00,0.012673282,0.400273445,0.488555233,0.353410582
2015-04-02 18:00:00+00:00,0.000205583,0.379425327,0.41065554,0.354722344
2015-04-02 19:00:00+00:00,0,0.38795574,0.373368517,0.3567993
2015-04-02 20:00:00+00:00,0,0.42657339,0.371536247,0.357455181
2015-04-02 21:00:00+00:00,0,0.429272535,0.358004495,0.358439003
2015-04-02 22:00:00+00:00,0,0.405099636,0.350761377,0.360188019
2015-04-02 23:00:00+00:00,0,0.400191025,0.342962582,0.360188019
2015-04-03 00:00:00+00:00,0,0.366870593,0.31866995,0.358001749
2015-04-03 01:00:00+00:00,0,0.357092404,0.290366531,0.356689987
2015-04-03 02:00:00+00:00,0,0.331032025,0.266449983,0.357509838
2015-04-03 03:00:00+00:00,0,0.269914018,0.235824041,0.356362046
2015-04-03 04:00:00+00:00,0.000159152,0.273813198,0.211707664,0.354394403
2015-04-03 05:00:00+00:00,0.022241456,0.226613885,0.194181044,0.352973328
2015-04-03 06:00:00+00:00,0.113965378,0.208295888,0.173058872,0.352481417
2015-04-03 07:00:00+00:00,0.239540944,0.174060499,0.189730573,0.351333625
2015-04-03 08:00:00+00:00,0.354598086,0.126999949,0.218689403,0.353410582
2015-04-03 09:00:00+00:00,0.414688091,0.122950599,0.213162834,0.353137298
2015-04-03 10:00:00+00:00,0.464910284,0.101084198,0.197183887,0.352208133
2015-04-03 11:00:00+00:00,0.505496953,0.083616234,0.189381036,0.350185833
2015-04-03 12:00:00+00:00,0.498750505,0.065557262,0.182026957,0.349584609
2015-04-03 13:00:00+00:00,0.449001763,0.065789075,0.171057319,0.349584609
2015-04-03 14:00:00+00:00,0.344812897,0.07290826,0.160911489,0.349475295
2015-04-03 15:00:00+00:00,0.213073387,0.073970578,0.143701969,0.34821819
2015-04-03 16:00:00+00:00,0.086049843,0.091654271,0.123124941,0.346687801
2015-04-03 17:00:00+00:00,0.012055011,0.089509808,0.097258897,0.347289025
2015-04-03 18:00:00+00:00,0.000192296,0.096624548,0.090776665,0.345867949
2015-04-03 19:00:00+00:00,0,0.078931255,0.096721176,0.342971141
2015-04-03 20:00:00+00:00,0,0.080586119,0.101045306,0.343517709
2015-04-03 21:00:00+00:00,0,0.068474734,0.095185923,0.343463052
2015-04-03 22:00:00+00:00,0,0.072740739,0.08560415,0.351333625
2015-04-03 23:00:00+00:00,0,0.094804307,0.075788265,0.350513774
2015-04-04 00:00:00+00:00,0,0.110931849,0.068804564,0.349311325
2015-04-04 01:00:00+00:00,0,0.130022661,0.064652968,0.348874071
2015-04-04 02:00:00+00:00,0,0.147568279,0.059872152,0.347125055
2015-04-04 03:00:00+00:00,0,0.149453968,0.058117471,0.344884128
2015-04-04 04:00:00+00:00,0.000324895,0.141138963,0.057648226,0.343736336
2015-04-04 05:00:00+00:00,0.020004185,0.136739267,0.055183984,0.34231526
2015-04-04 06:00:00+00:00,0.076356347,0.113604216,0.042999281,0.342643201
2015-04-04 07:00:00+00:00,0.156723325,0.108614361,0.030988862,0.340839528
2015-04-04 08:00:00+00:00,0.239768147,0.110858055,0.041987473,0.339090512
2015-04-04 09:00:00+00:00,0.29935391,0.125549355,0.060349659,0.337505466
2015-04-04 10:00:00+00:00,0.324560832,0.11747789,0.077546657,0.334444687
2015-04-04 11:00:00+00:00,0.325003367,0.114623323,0.090104188,0.336029733
2015-04-04 12:00:00+00:00,0.317516109,0.121369659,0.105774224,0.335647136
2015-04-04 13:00:00+00:00,0.30014992,0.124677893,0.131150344,0.334827285
2015-04-04 14:00:00+00:00,0.245847174,0.128459737,0.137755942,0.333078268
2015-04-04 15:00:00+00:00,0.171329664,0.151199808,0.146336111,0.333187582
2015-04-04 16:00:00+00:00,0.078082871,0.172988784,0.15613436,0.335155225
2015-04-04 17:00:00+00:00,0.013299949,0.161837737,0.131887804,0.337068212
2015-04-04 18:00:00+00:00,0.000218792,0.162771912,0.117454715,0.335975077
2015-04-04 19:00:00+00:00,0,0.144990109,0.124896807,0.336904241
2015-04-04 20:00:00+00:00,0,0.122828521,0.120343855,0.338052033
2015-04-04 21:00:00+00:00,0,0.126016023,0.113742771,0.337997376
2015-04-04 22:00:00+00:00,0,0.119610562,0.105214124,0.333460866
2015-04-04 23:00:00+00:00,0,0.090588732,0.098071182,0.330400087
2015-04-05 00:00:00+00:00,0,0.064886852,0.091925692,0.32766725
2015-04-05 01:00:00+00:00,0,0.053988968,0.088832443,0.32362265
2015-04-05 02:00:00+00:00,0,0.034332261,0.084688438,0.320616528
2015-04-05 03:00:00+00:00,0,0.022136513,0.077653114,0.318976826
2015-04-05 04:00:00+00:00,0.000457448,0.017873449,0.072605755,0.316790555
2015-04-05 05:00:00+00:00,0.040885078,0.012782589,0.06887702,0.31553345
2015-04-05 06:00:00+00:00,0.171979055,0.009467816,0.050511083,0.316025361
2015-04-05 07:00:00+00:00,0.330557963,0.00568022,0.023806279,0.316134674
2015-04-05 08:00:00+00:00,0.467887507,0.003786486,0.025499264,0.316735899
2015-04-05 09:00:00+00:00,0.52654309,0.002011404,0.05086413,0.315752077
2015-04-05 10:00:00+00:00,0.515071343,0.003904125,0.066791946,0.315260166
2015-04-05 11:00:00+00:00,0.486005122,0.013722454,0.078556665,0.314221688
2015-04-05 12:00:00+00:00,0.454612286,0.024249007,0.088748411,0.312800612
2015-04-05 13:00:00+00:00,0.396510015,0.038558642,0.103095902,0.312909926
2015-04-05 14:00:00+00:00,0.31154623,0.059015834,0.112510865,0.304875383
2015-04-05 15:00:00+00:00,0.202074751,0.076158367,0.110113859,0.314494972
2015-04-05 16:00:00+00:00,0.094082758,0.089869019,0.103741768,0.311270223
2015-04-05 17:00:00+00:00,0.016075932,0.097665253,0.08392541,0.310177088
2015-04-05 18:00:00+00:00,0.000232023,0.107470304,0.080558416,0.310450372
2015-04-05 19:00:00+00:00,0,0.096466868,0.084766799,0.309739834
2015-04-05 20:00:00+00:00,0,0.096458728,0.083715265,0.308701355
2015-04-05 21:00:00+00:00,0,0.084631058,0.084490628,0.308756012
2015-04-05 22:00:00+00:00,0,0.073986637,0.081525297,0.315314823
2015-04-05 23:00:00+00:00,0,0.078944326,0.072591069,0.316681242
2015-04-06 00:00:00+00:00,0,0.054240179,0.070750108,0.315260166
2015-04-06 01:00:00+00:00,0,0.037574945,0.071224449,0.313565807
2015-04-06 02:00:00+00:00,0,0.025638713,0.076463085,0.312800612
2015-04-06 03:00:00+00:00,0,0.02102903,0.082732086,0.312800612
2015-04-06 04:00:00+00:00,0.000490535,0.030241212,0.08638466,0.31148885
2015-04-06 05:00:00+00:00,0.025547473,0.070281801,0.085607563,0.310067774
2015-04-06 06:00:00+00:00,0.106345659,0.073228959,0.069253478,0.309739834
2015-04-06 07:00:00+00:00,0.198544489,0.047004321,0.063331105,0.309685177
2015-04-06 08:00:00+00:00,0.259454783,0.050897386,0.076652227,0.310013118
2015-04-06 09:00:00+00:00,0.306053099,0.036959672,0.098831882,0.309193266
2015-04-06 10:00:00+00:00,0.329390991,0.015585579,0.125647843,0.308318758
2015-04-06 11:00:00+00:00,0.354478575,0.004958624,0.135789779,0.307662877
2015-04-06 12:00:00+00:00,0.374554707,0.006138682,0.126026568,0.307225623
2015-04-06 13:00:00+00:00,0.353281744,0.005429935,0.120217724,0.306897683
2015-04-06 14:00:00+00:00,0.307006257,0.00649178,0.115412605,0.30509401
2015-04-06 15:00:00+00:00,0.220257763,0.007199377,0.111584409,0.304328815
2015-04-06 16:00:00+00:00,0.103198289,0.007198778,0.095118053,0.304000875
2015-04-06 17:00:00+00:00,0.019275434,0.00531016,0.076604776,0.303126366
2015-04-06 18:00:00+00:00,0.000311534,0.002123889,0.06893017,0.303290337
2015-04-06 19:00:00+00:00,0,0.00094388,0.070628755,0.303946218
2015-04-06 20:00:00+00:00,0,0.00106176,0.067209339,0.304438129
2015-04-06 21:00:00+00:00,0,0.004482593,0.056096393,0.304383472
2015-04-06 22:00:00+00:00,0,0.011795333,0.045184378,0.30542195
2015-04-06 23:00:00+00:00,0,0.024414404,0.032292375,0.305531264
2015-04-07 00:00:00+00:00,0,0.039743916,0.025347934,0.302689112
2015-04-07 01:00:00+00:00,0,0.054599055,0.032505739,0.300940096
2015-04-07 02:00:00+00:00,0,0.086077647,0.05129684,0.301158723
2015-04-07 03:00:00+00:00,0,0.119083966,0.072703208,0.301541321
2015-04-07 04:00:00+00:00,0.000927922,0.159983769,0.102029587,0.302306515
2015-04-07 05:00:00+00:00,0.044195414,0.195218455,0.127321576,0.30323568
2015-04-07 06:00:00+00:00,0.173493353,0.187304593,0.133922731,0.304000875
2015-04-07 07:00:00+00:00,0.318564418,0.191650062,0.099136573,0.304164845
2015-04-07 08:00:00+00:00,0.43052106,0.220273065,0.082666411,0.306788369
2015-04-07 09:00:00+00:00,0.495697119,0.242527789,0.123637045,0.306733712
2015-04-07 10:00:00+00:00,0.543202737,0.296948036,0.187249658,0.300721469
2015-04-07 11:00:00+00:00,0.5485419,0.305878604,0.224887208,0.300120245
2015-04-07 12:00:00+00:00,0.520762141,0.302907951,0.260577411,0.30525798
2015-04-07 13:00:00+00:00,0.457829278,0.237735506,0.279671607,0.304656756
2015-04-07 14:00:00+00:00,0.359750492,0.210621837,0.281073307,0.304711412
2015-04-07 15:00:00+00:00,0.227261998,0.216258602,0.278327917,0.304656756
2015-04-07 16:00:00+00:00,0.097737412,0.177962707,0.252720502,0.30542195
2015-04-07 17:00:00+00:00,0.017582976,0.16110695,0.214980364,0.306241801
2015-04-07 18:00:00+00:00,0.000265102,0.139308339,0.192818763,0.30744425
2015-04-07 19:00:00+00:00,0,0.16037333,0.182957812,0.307936161
2015-04-07 20:00:00+00:00,0,0.178845494,0.182527806,0.307006996
2015-04-07 21:00:00+00:00,0,0.186482957,0.181763381,0.308646699
2015-04-07 22:00:00+00:00,0,0.219428581,0.178403931,0.30930258
2015-04-07 23:00:00+00:00,0,0.255900627,0.162999024,0.309849147
2015-04-08 00:00:00+00:00,0,0.272592955,0.1485776,0.309083953
2015-04-08 01:00:00+00:00,0,0.295637568,0.147372161,0.307334937
2015-04-08 02:00:00+00:00,0,0.270665103,0.14399314,0.305312637
2015-04-08 03:00:00+00:00,0,0.283233015,0.134621794,0.305695234
2015-04-08 04:00:00+00:00,0.000583192,0.304859505,0.130554123,0.302033231
2015-04-08 05:00:00+00:00,0.027416531,0.260832962,0.121089476,0.301814604
2015-04-08 06:00:00+00:00,0.104324145,0.229871606,0.122011098,0.302634456
2015-04-08 07:00:00+00:00,0.196181677,0.166331693,0.124825308,0.302142545
2015-04-08 08:00:00+00:00,0.284771117,0.133383192,0.124696921,0.302470485
2015-04-08 09:00:00+00:00,0.349966249,0.112555135,0.121264899,0.300940096
2015-04-08 10:00:00+00:00,0.407460138,0.087261255,0.108015768,0.300065588
2015-04-08 11:00:00+00:00,0.441069911,0.067262994,0.091550285,0.303290337
2015-04-08 12:00:00+00:00,0.435103387,0.068668509,0.074590288,0.303891561
2015-04-08 13:00:00+00:00,0.404703619,0.065135541,0.065334346,0.304766069
2015-04-08 14:00:00+00:00,0.331799585,0.069244888,0.052594598,0.306187145
2015-04-08 15:00:00+00:00,0.224781481,0.063831833,0.041540261,0.308264101
2015-04-08 16:00:00+00:00,0.106651385,0.047370386,0.032024183,0.308428072
2015-04-08 17:00:00+00:00,0.020059167,0.035377862,0.023156931,0.308428072
2015-04-08 18:00:00+00:00,0.000410857,0.022799876,0.022902579,0.307498907
2015-04-08 19:00:00+00:00,0,0.01586451,0.021030031,0.308701355
2015-04-08 20:00:00+00:00,0,0.016685747,0.020060227,0.310450372
2015-04-08 21:00:00+00:00,0,0.011749573,0.02102958,0.30963052
2015-04-08 22:00:00+00:00,0,0.011748572,0.022774559,0.308919983
2015-04-08 23:00:00+00:00,0,0.01033792,0.025696328,0.308537385
2015-04-09 00:00:00+00:00,0,0.00669557,0.030878056,0.307389593
2015-04-09 01:00:00+00:00,0,0.006342679,0.039951153,0.306679056
2015-04-09 02:00:00+00:00,0,0.003640844,0.048930449,0.306733712
2015-04-09 03:00:00+00:00,0,0.004932358,0.058110148,0.304438129
2015-04-09 04:00:00+00:00,0.001345149,0.007280455,0.061887217,0.303618277
2015-04-09 05:00:00+00:00,0.04371383,0.012681158,0.065684265,0.302197202
2015-04-09 06:00:00+00:00,0.152676297,0.010918935,0.055340301,0.301923918
2015-04-09 07:00:00+00:00,0.296001397,0.009626708,0.034940836,0.30121338
2015-04-09 08:00:00+00:00,0.430406118,0.005634617,0.028756011,0.300393529
2015-04-09 09:00:00+00:00,0.533686239,0.01032937,0.024764274,0.300612156
2015-04-09 10:00:00+00:00,0.600819621,0.004577405,0.017723921,0.301158723
2015-04-09 11:00:00+00:00,0.622748942,0.005750602,0.011559538,0.301268037
2015-04-09 12:00:00+00:00,0.594843264,0.003989886,0.007487879,0.304492785
2015-04-09 13:00:00+00:00,0.528692336,0.006219034,0.005622535,0.302087888
2015-04-09 14:00:00+00:00,0.419579035,0.006805179,0.005047524,0.302798426
2015-04-09 15:00:00+00:00,0.275687116,0.007391185,0.004653032,0.301322693
2015-04-09 16:00:00+00:00,0.125164119,0.013608075,0.004833485,0.299682991
2015-04-09 17:00:00+00:00,0.024336985,0.012199333,0.0071131,0.301158723
2015-04-09 18:00:00+00:00,0.000463812,0.013371276,0.014065608,0.301541321
2015-04-09 19:00:00+00:00,0,0.008209762,0.019921614,0.30307171
2015-04-09 20:00:00+00:00,0,0.00621544,0.024487282,0.305203323
2015-04-09 21:00:00+00:00,0,0.005745871,0.02652594,0.306241801
2015-04-09 22:00:00+00:00,0,0.003283113,0.026318426,0.307006996
2015-04-09 23:00:00+00:00,0,0.001524159,0.025990589,0.310832969
2015-04-10 00:00:00+00:00,0,0.002110199,0.023744241,0.312964582
2015-04-10 01:00:00+00:00,0,0.002696139,0.020261266,0.313292523
2015-04-10 02:00:00+00:00,0,0.003868073,0.018743647,0.314221688
2015-04-10 03:00:00+00:00,0,0.003984954,0.015401177,0.315424136
2015-04-10 04:00:00+00:00,0.001855144,0.003633045,0.015427747,0.319086139
2015-04-10 05:00:00+00:00,0.05169867,0.00503895,0.019799176,0.319960647
2015-04-10 06:00:00+00:00,0.180033478,0.005155728,0.023054239,0.321873634
2015-04-10 07:00:00+00:00,0.337657951,0.003163513,0.013883204,0.321053782
2015-04-10 08:00:00+00:00,0.476073791,0.001640182,0.009097173,0.320179274
2015-04-10 09:00:00+00:00,0.567176544,0.002811493,0.009812276,0.320343244
2015-04-10 10:00:00+00:00,0.615995551,0.005739691,0.010427102,0.319359423
2015-04-10 11:00:00+00:00,0.631343122,0.011946903,0.012017776,0.318703542
2015-04-10 12:00:00+00:00,0.601592467,0.022252347,0.0134079,0.317337123
2015-04-10 13:00:00+00:00,0.526095022,0.017566179,0.015011874,0.317227809
2015-04-10 14:00:00+00:00,0.404619622,0.019087,0.016716073,0.316517272
2015-04-10 15:00:00+00:00,0.257307422,0.024705594,0.019242326,0.316080017
2015-04-10 16:00:00+00:00,0.114687325,0.042148328,0.026166343,0.317829034
2015-04-10 17:00:00+00:00,0.02319441,0.053968882,0.038082813,0.31755575
2015-04-10 18:00:00+00:00,0.000450504,0.067075044,0.063840493,0.318648885
2015-04-10 19:00:00+00:00,0,0.084509919,0.102583488,0.320288588
2015-04-10 20:00:00+00:00,0,0.116220839,0.138324849,0.320780498
2015-04-10 21:00:00+00:00,0,0.154714356,0.164094041,0.324442501
2015-04-10 22:00:00+00:00,0,0.168510255,0.175433666,0.328487101
2015-04-10 23:00:00+00:00,0,0.146381479,0.179729059,0.333406209
2015-04-11 00:00:00+00:00,0,0.133031153,0.186563885,0.334171404
2015-04-11 01:00:00+00:00,0,0.136412857,0.202881728,0.333679493
2015-04-11 02:00:00+00:00,0,0.14225062,0.207530886,0.333843463
2015-04-11 03:00:00+00:00,0,0.182477294,0.222371223,0.334881941
2015-04-11 04:00:00+00:00,0.002066901,0.231236071,0.2452306,0.334116747
2015-04-11 05:00:00+00:00,0.043782337,0.269811654,0.255305498,0.33373415
2015-04-11 06:00:00+00:00,0.130829653,0.279613581,0.244964796,0.333242239
2015-04-11 07:00:00+00:00,0.236113558,0.263218233,0.213848232,0.332859641
2015-04-11 08:00:00+00:00,0.335030176,0.324700233,0.231521056,0.333460866
2015-04-11 09:00:00+00:00,0.404513025,0.346185031,0.293731789,0.332804985
2015-04-11 10:00:00+00:00,0.423755054,0.404843657,0.37572088,0.334608658
2015-04-11 11:00:00+00:00,0.388159679,0.418954306,0.449241883,0.332477044
2015-04-11 12:00:00+00:00,0.347609602,0.473856544,0.490118767,0.329525579
2015-04-11 13:00:00+00:00,0.282245017,0.500699056,0.522247893,0.328869698
2015-04-11 14:00:00+00:00,0.20838209,0.543548073,0.530046997,0.32783122
2015-04-11 15:00:00+00:00,0.122794892,0.55986354,0.536289029,0.326902055
2015-04-11 16:00:00+00:00,0.053053854,0.564958854,0.501597505,0.326300831
2015-04-11 17:00:00+00:00,0.011466574,0.554864395,0.552407564,0.327011369
2015-04-11 18:00:00+00:00,0.00042395,0.558440275,0.494437434,0.326902055
2015-04-11 19:00:00+00:00,0,0.554773133,0.467578414,0.327393966
2015-04-11 20:00:00+00:00,0,0.5446818,0.430757667,0.327612593
2015-04-11 21:00:00+00:00,0,0.54370257,0.423924553,0.326683428
2015-04-11 22:00:00+00:00,0,0.542489999,0.404623928,0.326956712
2015-04-11 23:00:00+00:00,0,0.549568917,0.369729305,0.32799519
2015-04-12 00:00:00+00:00,0,0.546370969,0.324285595,0.32766725
2015-04-12 01:00:00+00:00,0,0.533248938,0.278335046,0.32597289
2015-04-12 02:00:00+00:00,0,0.519661776,0.23517154,0.326191517
2015-04-12 03:00:00+00:00,0,0.511797402,0.204181954,0.327885877
2015-04-12 04:00:00+00:00,0.002338219,0.508953798,0.196843972,0.325317009
2015-04-12 05:00:00+00:00,0.043246928,0.513930975,0.191911319,0.323021425
2015-04-12 06:00:00+00:00,0.130230304,0.50478515,0.172327529,0.323841277
